Sample	posterior	likelihood	prior	Tree.t:simulated_data_A.CFheight	Tree.t:simulated_data_A.CFlength	Tree.t:simulated_data_A.nConv	Tree.t:simulated_data_A.nUselessConvs	Tree.t:simulated_data_A.meanEdgeLength	Tree.t:simulated_data_A.meanDepartureHeight	Tree.t:simulated_data_A.locus.simulated_data_A.meanTractLength	Tree.t:simulated_data_A.locus.simulated_data_A.meanRegionLength	Tree.t:simulated_data_A.locus.simulated_data_A.meanStartSite	Tree.t:simulated_data_A.locus.simulated_data_A.meanEndSite	Tree.t:simulated_data_A.locus.simulated_data_A.randomStartSite	Tree.t:simulated_data_A.locus.simulated_data_A.randomEndSite	Tree.t:simulated_data_A.locus.simulated_data_B.meanTractLength	Tree.t:simulated_data_A.locus.simulated_data_B.meanRegionLength	Tree.t:simulated_data_A.locus.simulated_data_B.meanStartSite	Tree.t:simulated_data_A.locus.simulated_data_B.meanEndSite	Tree.t:simulated_data_A.locus.simulated_data_B.randomStartSite	Tree.t:simulated_data_A.locus.simulated_data_B.randomEndSite	popFinalSize.t:simulated_data_A	popGrowthRate.t:simulated_data_A
1744000	-21311.34108356576	-20927.425081118283	-383.91600244747667	3.5200019540570198	17.998603039513828	21	2	0.406629943916984	1.2982378281947984	355.2857142857143	225.4	3078.5714285714284	3432.8571428571427	388.0	4957.0	328.57142857142856	168.2	1804.9285714285713	2132.5	4997.0	4999.0	9.850585846714596	1.1117337735495976
1745000	-21314.545650896227	-20928.532963274032	-386.01268762219354	3.4772688792591415	18.521530172867266	19	0	0.6699825268846171	0.865488001675648	445.6666666666667	225.30769230769232	2563.5555555555557	3008.222222222222	3200.0	3286.0	337.2	200.23076923076923	2623.9	2960.1	667.0	647.0	10.229603491841956	1.0187716762061583
1746000	-21363.289222565214	-20929.95644812288	-433.33277444233306	3.9432424657772245	20.0200939371875	21	0	0.554287300360111	1.257096338172882	486.8333333333333	212.72222222222223	1835.1666666666667	2321.0	411.0	4875.0	403.1111111111111	270.09090909090907	2447.1111111111113	2849.222222222222	3830.0	2846.0	11.98479504370278	0.7207404061123843
1747000	-21297.641939864992	-20927.177953214756	-370.46398665023787	3.5366615350099564	18.69362118458253	17	0	0.7515842114092897	0.8092078824049094	555.5833333333334	189.8421052631579	2347.9166666666665	2902.5	523.0	4293.0	432.0	206.71428571428572	2339.8	2770.8	2694.0	639.0	6.281900578797471	0.2909325925467815
1748000	-21371.450506798774	-20931.64638971975	-439.80411707902414	3.50414429746945	18.806246533922806	22	0	0.7412895491872379	1.2270345038989725	407.6666666666667	206.0	2412.6666666666665	2819.3333333333335	4832.0	2289.0	342.61538461538464	149.7	2312.923076923077	2654.5384615384614	0.0	2864.0	6.057051477006738	0.4628296209464093
1749000	-21254.59820278842	-20923.845456566487	-330.75274622193456	3.70317233297143	18.876182090254733	15	0	0.7944316737436482	0.8475395381716804	615.8	377.6666666666667	2045.4	2660.2	4824.0	3286.0	364.2	220.53846153846155	2018.9	2382.1	957.0	407.0	6.453430167542973	0.5958304625353809
1750000	-21301.394524676056	-20928.63226565026	-372.76225902579483	3.37273231684451	18.586207779227486	18	0	0.6622902437774211	1.2947672574832965	701.0	262.1111111111111	937.1666666666666	1637.1666666666667	433.0	2289.0	369.0833333333333	165.47368421052633	2298.75	2666.8333333333335	2383.0	1564.0	7.223137880688	0.6038732903616705
1751000	-21257.71757437471	-20925.56451293486	-332.15306143985123	3.8101759937120483	19.410663939982314	15	0	0.4812310222107719	0.9432850988475362	570.0	199.0	1532.857142857143	2101.8571428571427	1752.0	2763.0	349.125	174.9090909090909	2875.625	3223.75	119.0	2864.0	8.461963264221225	0.7444339333099353
1752000	-21334.311503078712	-20934.61331058703	-399.6981924916823	3.6105204668903523	19.88072407470071	20	1	0.40292268385371977	0.8439161397582376	299.0	249.8	1798.5555555555557	2096.5555555555557	4205.0	3282.0	385.45454545454544	160.71428571428572	2147.6363636363635	2532.090909090909	3460.0	867.0	8.048166648580047	1.0544446955750384
1753000	-21290.157263747085	-20931.06701788862	-359.0902458584626	3.6105204668903523	19.678047311092254	17	0	0.38165063739420185	0.8076781954663071	343.14285714285717	184.0	1829.0	2171.1428571428573	1441.0	1640.0	289.0	168.91666666666666	2619.8	2907.8	4247.0	639.0	10.468839653391631	1.0564886540702698
1754000	-21336.133450757567	-20935.60240602403	-400.53104473353596	3.5748529012774757	19.80923369976881	20	0	0.4271165502828242	0.823928602453486	310.44444444444446	248.54545454545453	2513.4444444444443	2822.8888888888887	4819.0	4373.0	379.1818181818182	183.86666666666667	2767.2727272727275	3145.4545454545455	2699.0	3042.0	8.231974068506007	1.050681693543658
1755000	-21296.702475007147	-20928.431886042254	-368.27058896489166	3.7427481930602675	19.42840781606107	18	0	0.41785865199224004	0.9594891498966889	483.3	255.5	2819.4	3301.7	2234.0	1113.0	403.625	186.27272727272728	1662.125	2064.75	2518.0	1221.0	9.200550275274598	0.777504850696559
1756000	-21303.89827402499	-20924.796081415894	-379.10219260909327	3.6278721930645688	18.79883616189692	19	0	0.5297044761375327	0.781369775508966	326.42857142857144	262.0	2176.4285714285716	2501.8571428571427	3214.0	1610.0	362.0833333333333	152.55555555555554	2727.6666666666665	3088.75	4596.0	4374.0	5.147706860694937	0.3743313845369966
1757000	-21293.217946024357	-20927.10428666443	-366.1136593599255	3.4635884405787287	18.60502466978249	18	0	0.53396759441108	0.789819999177277	317.0	260.22222222222223	2804.125	3120.125	446.0	4999.0	363.3	192.76923076923077	2984.4	3346.7	4390.0	4374.0	4.0600547273313605	0.22544781150604887
1758000	-21264.165486317277	-20924.37615625294	-339.78933006433573	3.413177298160125	18.144904448902242	16	0	0.47585785222977944	1.0524444449044015	428.14285714285717	262.6666666666667	1680.0	2107.1428571428573	2135.0	2739.0	449.8888888888889	197.92857142857142	2260.222222222222	2709.1111111111113	2690.0	4191.0	5.753952675692089	0.45912707365849337
1759000	-21316.25794796033	-20926.987226737252	-389.2707212230762	3.643095734457852	18.94564054881251	18	1	0.5720592926908886	0.7617358123238136	640.3636363636364	265.3125	1853.8181818181818	2493.181818181818	1768.0	1618.0	482.0	194.36363636363637	1731.7142857142858	2212.714285714286	93.0	782.0	4.000016029411849	0.22972256099006375
1760000	-21306.470407786208	-20934.21987387749	-372.25053390871835	3.5350535035671022	18.75819941392008	18	0	0.51005033871383	1.0438598017688103	516.7777777777778	202.46666666666667	1949.2222222222222	2465.0	2401.0	3282.0	441.44444444444446	211.92307692307693	1281.111111111111	1721.5555555555557	2676.0	2858.0	4.8451330351439745	0.6216200661176393
1761000	-21369.925008817747	-20930.869191248396	-439.05581756935294	3.5550448046015837	18.322555946189865	23	0	0.38420852580771053	1.2432736104780326	557.3	186.52631578947367	1720.9	2277.2	609.0	2270.0	257.6923076923077	96.94736842105263	2383.769230769231	2640.4615384615386	0.0	2845.0	6.433845705088407	0.7534651415559895
1762000	-21251.9379460676	-20933.535981150308	-318.4019649172918	3.6995495314559	18.25220524906895	15	2	0.37122248990277373	1.3129291494678166	386.0	373.7142857142857	2826.0	3211.0	2193.0	1610.0	468.0	266.2	2436.625	2903.625	3521.0	4029.0	10.541618220061608	1.0109938179258056
1763000	-21281.764600658058	-20932.193687351297	-349.57091330676127	3.837052741826067	19.940120558516206	18	1	0.5192317594947252	0.9006292536973065	604.6666666666666	407.375	2201.0	2804.6666666666665	0.0	2276.0	277.9166666666667	104.46666666666667	2000.75	2277.6666666666665	73.0	4177.0	10.861361764496674	0.9854615007337894
1764000	-21230.214351409948	-20931.800617686364	-298.4137337235844	3.6117923778746084	19.366120470730163	13	1	0.5018038960950861	0.7823441635127971	598.2857142857143	303.90909090909093	2508.5714285714284	3105.8571428571427	3219.0	1610.0	337.0	246.83333333333334	2307.6666666666665	2643.6666666666665	4395.0	2837.0	10.543960993158331	0.9209914714589742
1765000	-21319.740937274768	-20934.780947572086	-384.95998970268226	3.7328152117787643	19.515109159954836	18	0	0.3584055818633807	0.9042015447660822	484.1666666666667	345.85714285714283	2722.5	3205.6666666666665	3219.0	2266.0	439.3333333333333	198.6315789473684	2128.9166666666665	2567.25	1326.0	3685.0	6.288270490813132	0.9428587635855423
1766000	-21330.46128824699	-20927.955587684708	-402.505700562281	3.6207443125022074	18.761876806753623	20	0	0.33135137129556624	1.4020272487563932	476.125	190.08333333333334	2029.375	2504.5	3153.0	3568.0	483.75	203.94444444444446	1814.0	2296.75	1504.0	3632.0	6.5570577624122945	0.9428587635855423
1767000	-21303.986637898914	-20927.39013478887	-376.59650311004054	3.400724564103463	18.393932701033933	18	0	0.40659056790713716	0.9425848234946778	430.375	306.3	2555.0	2984.375	3301.0	4694.0	422.3	224.33333333333334	2128.9	2550.2	3294.0	3341.0	5.401055191894931	0.66141868224234
1768000	-21328.087422682576	-20926.1548110933	-401.932611589278	3.577426039565328	18.24097349841277	20	0	0.3741614606756598	1.3779016135222901	682.3	251.0	2447.3	3128.6	3219.0	1603.0	341.7	174.21428571428572	2851.9	3192.6	4418.0	688.0	4.5429386926236965	0.6164129268914572
1769000	-21345.71045172529	-20923.65731249581	-422.05313922947914	3.932249816366522	19.096572133273717	22	0	0.5748549509179252	1.0032429310194755	415.0	160.23809523809524	2525.153846153846	2939.153846153846	1778.0	2102.0	272.3333333333333	137.54545454545453	1730.4444444444443	2001.7777777777778	4418.0	4999.0	5.969183445498275	0.2878895177457046
1770000	-21379.516263541373	-20927.131487897164	-452.38477564420856	3.551759520625499	18.629818598615355	23	1	0.674021786100763	0.8360268483457701	404.3	265.1666666666667	2624.3	3027.6	1286.0	1578.0	343.0	140.94117647058823	1476.2307692307693	1818.2307692307693	115.0	3934.0	6.895247165195798	0.6619901021832199
1771000	-21431.74419958578	-20922.427191316157	-509.3170082696231	3.6501933846140617	18.610967554253246	26	1	0.5032615962205509	1.2252457785446893	398.0	179.8	3373.6923076923076	3770.6923076923076	3926.0	684.0	447.0769230769231	168.5	2530.6153846153848	2976.6923076923076	3572.0	4598.0	7.527858966240765	0.9809153947683443
1772000	-21236.6340069082	-20921.040657024947	-315.59334988325304	3.693796676604544	18.913582833795047	15	0	0.44931845780475616	0.9079657760735589	400.6666666666667	274.0	2822.8888888888887	3222.5555555555557	329.0	3289.0	452.5	190.0	1299.0	1750.5	115.0	593.0	8.187571794567903	0.8766601659817186
1773000	-21325.86843208604	-20921.2443836308	-404.62404845524094	3.5308000207595867	18.942693587139743	20	0	0.39503739978306407	0.6642195074343912	386.0	209.625	2951.0	3336.0	4754.0	4658.0	271.1111111111111	174.54545454545453	1848.3333333333333	2118.4444444444443	660.0	680.0	6.530095978651609	0.8438408069267891
1774000	-21242.654811979777	-20929.244390164993	-313.41042181478537	3.717408616238989	19.696132035037564	15	0	0.37086183116705357	1.1030397915769166	426.85714285714283	305.44444444444446	2544.1428571428573	2970.0	3926.0	1003.0	339.25	202.2	1760.75	2099.0	104.0	2850.0	7.111389460582454	0.9471809658634583
1775000	-21230.00195113093	-20926.9971445427	-303.0048065882311	3.380225599998259	19.358149225109877	14	0	0.4663602319353413	0.7998879132543877	474.57142857142856	361.1111111111111	2637.714285714286	3111.285714285714	4766.0	3284.0	444.14285714285717	203.55555555555554	2073.714285714286	2516.8571428571427	84.0	917.0	7.924952661386051	1.0993121190828083
1776000	-21392.466228240137	-20928.672054212897	-463.794174027239	3.741186795812471	18.77308474929239	24	2	0.3983632217852378	1.5055004453112089	362.0833333333333	183.10526315789474	2590.25	2951.3333333333335	284.0	4942.0	316.6666666666667	210.23076923076923	2069.4166666666665	2385.0833333333335	832.0	4846.0	7.065665064121502	0.8340909158712825
1777000	-21243.16456733918	-20927.968455970993	-315.1961113681878	3.4340454944477727	17.898804805904803	15	1	0.5454741752005136	1.1682257836734067	460.1	235.78571428571428	1902.6	2361.7	387.0	3270.0	423.0	270.8333333333333	1798.6	2220.6	2689.0	2858.0	5.385712899991557	0.5366207001534083
1778000	-21321.103293723074	-20926.79668971255	-394.3066040105228	3.783013763919708	19.462262733973034	19	0	0.4288613885395504	1.0596573967789022	349.55555555555554	160.15384615384616	1083.0	1431.5555555555557	2319.0	630.0	407.7	159.88235294117646	2705.5	3112.2	3578.0	1119.0	5.261860819890028	0.6812957448103443
1779000	-21245.43388142524	-20929.61190313811	-315.8219782871293	3.664092537521821	18.80241025092264	14	0	0.5800887504937073	1.029074665912883	510.22222222222223	171.125	1682.6666666666667	2191.8888888888887	3217.0	2193.0	400.4	253.16666666666666	1933.4	2332.8	4412.0	2867.0	8.027558772482045	0.8038056672123278
1780000	-21241.218913519762	-20926.974571654864	-314.24434186489793	3.7507605207948354	19.874236554446487	14	0	0.34527721374968356	1.089463942390568	645.5714285714286	229.25	1686.857142857143	2331.4285714285716	1169.0	3074.0	404.42857142857144	244.88888888888889	1745.7142857142858	2149.1428571428573	1249.0	4999.0	6.762905825975283	0.6725805560307119
1781000	-21335.595028880925	-20924.211916221946	-411.3831126589791	3.8544184195891793	19.111747332045848	21	0	0.33349949320635447	1.2314933585020504	609.5555555555555	307.7142857142857	2448.3333333333335	3056.8888888888887	387.0	4999.0	290.0833333333333	142.05882352941177	1672.3333333333333	1961.4166666666667	130.0	3549.0	6.66607677854991	0.7785629490638274
1782000	-21252.490024818107	-20927.61053486263	-324.8794899554761	3.7504051407747157	19.9152696195517	16	1	0.31598026903245885	1.0225649536778478	358.25	288.6666666666667	2340.875	2698.125	4363.0	1613.0	360.625	195.66666666666666	1419.75	1779.375	466.0	505.0	6.2276586565319745	0.75213834111539
1783000	-21246.72181616309	-20936.54705399257	-310.17476217052285	3.714752871893252	19.1269756975519	14	0	0.33736142245510387	0.7016901639050376	321.0	224.55555555555554	2480.714285714286	2800.714285714286	2046.0	2182.0	335.14285714285717	207.22222222222223	1926.0	2260.1428571428573	1878.0	3787.0	8.221466377519695	0.7848780917034955
1784000	-21349.10148173374	-20940.254098217323	-408.8473835164159	4.0999174064527715	20.02643835293986	20	0	0.3318861372399743	1.3966140913009892	265.5	223.88888888888889	2098.25	2362.75	692.0	1155.0	531.8333333333334	197.2	2581.25	3112.0833333333335	2984.0	581.0	3.9158506562969913	0.5768140263184686
1785000	-21214.66759444223	-20937.86425897746	-276.8033354647711	3.4949124282279804	18.027986806804886	14	0	0.4519242882830836	0.6552396733620884	193.28571428571428	192.28571428571428	2141.714285714286	2334.0	4955.0	855.0	380.0	211.625	1807.142857142857	2186.1428571428573	0.0	4999.0	6.673050306746891	0.6970781711148649
1786000	-21222.143765163066	-20935.349143335283	-286.79462182778224	3.9047802873162696	20.312543064541423	13	0	0.42391007892869176	1.0934569038009587	267.2857142857143	226.0	2617.4285714285716	2883.714285714286	4876.0	3418.0	420.6666666666667	228.57142857142858	2651.3333333333335	3071.0	4399.0	4999.0	8.69068573860707	0.9880263687214706
1787000	-21272.187487790896	-20934.04821068383	-338.1392771070656	3.500562130994417	19.241499852745697	16	0	0.506520443419621	1.3292332653367012	331.6	265.1666666666667	1771.8	2102.4	3211.0	861.0	422.09090909090907	190.23529411764707	2109.181818181818	2530.2727272727275	0.0	4281.0	8.44368885025309	0.9007647583740214
1788000	-21252.151435464795	-20937.281813893307	-314.8696215714863	3.5900216344110274	19.13443515841975	15	0	0.40998567116744955	1.380840036188643	287.2	236.83333333333334	1701.8	1988.0	548.0	2291.0	385.4	177.26666666666668	2462.6	2847.0	135.0	4999.0	11.322209118887919	1.1553990349346541
1789000	-21300.37445963199	-20934.62871465141	-365.7457449805765	3.6563203391855463	18.849597976934607	18	0	0.42571522780698257	1.1644630410161563	533.25	238.23076923076923	2248.75	2781.0	3707.0	3800.0	305.1	168.3846153846154	2472.1	2776.2	4989.0	581.0	12.618423824584669	1.2257060257275818
1790000	-21293.4448556563	-20934.954132661027	-358.49072299527245	3.532466413721684	18.649684765427278	17	0	0.44685022970995336	0.7436694092519571	246.22222222222223	133.15384615384616	1707.2222222222222	1952.4444444444443	1798.0	2618.0	323.875	177.63636363636363	2278.25	2601.125	4921.0	704.0	9.859886398168094	1.2700191299421946
1791000	-21279.421911726255	-20942.27270199583	-337.14920973042604	3.6138787577847147	17.95022186500936	17	0	0.3374640674652634	0.7245678585240813	373.0	234.11111111111111	2458.1428571428573	2830.1428571428573	4703.0	2725.0	367.1	147.71428571428572	2367.3	2733.4	929.0	1532.0	8.063464829978539	1.2449453416938487
1792000	-21227.781030617134	-20937.261604011008	-290.51942660612616	3.584560121413286	18.353148500527464	14	0	0.3543472693009361	0.5707789608673771	292.25	176.54545454545453	1505.125	1796.375	1801.0	870.0	458.3333333333333	209.14285714285714	1985.6666666666667	2443.0	0.0	624.0	6.414826885175902	0.7863079671687293
1793000	-21258.654377387673	-20932.574787231562	-326.07959015610965	3.697338778523044	18.838727451356213	15	0	0.44654800722783516	0.5069252705172851	630.0	353.8888888888889	1982.5	2611.5	1315.0	2295.0	575.7777777777778	281.46153846153845	2632.0	3206.777777777778	2696.0	2496.0	7.459427120724267	0.7840190730692151
1794000	-21256.123953988998	-20941.078558337387	-315.04539565160894	3.653956215553408	18.28328920467433	15	0	0.40902136175760134	0.6482711734563797	335.6	263.5	2149.0	2483.6	453.0	2278.0	375.2	227.25	1754.7	2128.9	2940.0	606.0	4.392320691726502	0.6605481222837284
1795000	-21325.737891502886	-20937.58414379938	-388.15374770350525	3.7674252413028664	18.831152994267747	19	0	0.4394687543425429	1.2244096149445347	468.625	246.91666666666666	2948.75	3416.375	453.0	3624.0	525.4545454545455	216.41176470588235	2660.818181818182	3185.2727272727275	3888.0	4999.0	6.83748312378478	0.6605481222837284
1796000	-21369.656190859314	-20938.014338435445	-431.641852423868	3.4495698192549233	18.165423952499232	21	0	0.604754146963695	0.7195894152551168	232.88888888888889	176.9090909090909	2638.0	2869.8888888888887	453.0	967.0	343.75	177.11764705882354	2098.3333333333335	2441.0833333333335	1920.0	2355.0	8.622453110287841	0.6849093764297204
1797000	-21280.654536780556	-20940.09206315996	-340.56247362059577	3.4555966424487026	18.09699159040651	16	1	0.6639379319780224	0.9982694474353359	323.25	136.0	1574.25	1896.5	1875.0	904.0	341.375	204.44444444444446	2597.875	2938.25	2029.0	2840.0	6.889589761470154	0.8478217254323536
1798000	-21339.598840243554	-20934.57979549305	-405.01904475050554	3.7253072785573766	18.925186679541852	19	0	0.6876335346367318	1.002683869870846	305.1818181818182	135.8235294117647	2183.909090909091	2488.090909090909	3346.0	1951.0	442.5	262.1818181818182	1807.0	2248.5	1697.0	653.0	8.179910041077154	0.6157444873906723
1799000	-21280.166275933585	-20941.158329237565	-339.00794669601885	3.4666641590913416	18.387301973600618	16	0	0.6887205233311339	0.813222263712088	429.7142857142857	281.0	2445.8571428571427	2874.5714285714284	2198.0	2287.0	461.6666666666667	210.92307692307693	2438.4444444444443	2899.1111111111113	4241.0	4403.0	6.1244887253406075	0.5352134999955535
1800000	-21249.53112252315	-20935.99015001045	-313.54097251269866	3.5567251164993423	18.82078927028418	14	0	0.6038024955736079	0.7615876878755169	257.25	139.8	1703.375	1959.625	1506.0	2268.0	422.3333333333333	290.14285714285717	2077.3333333333335	2498.6666666666665	89.0	4202.0	6.591633469887755	0.8071516378826188
