Sample	posterior	likelihood	prior	Tree.t:UUNS01000001.CFheight	Tree.t:UUNS01000001.CFlength	Tree.t:UUNS01000001.nConv	Tree.t:UUNS01000001.nUselessConvs	Tree.t:UUNS01000001.meanEdgeLength	Tree.t:UUNS01000001.meanDepartureHeight	Tree.t:UUNS01000001.locus.UUNS01000001.meanTractLength	Tree.t:UUNS01000001.locus.UUNS01000001.meanRegionLength	Tree.t:UUNS01000001.locus.UUNS01000001.meanStartSite	Tree.t:UUNS01000001.locus.UUNS01000001.meanEndSite	Tree.t:UUNS01000001.locus.UUNS01000001.randomStartSite	Tree.t:UUNS01000001.locus.UUNS01000001.randomEndSite	Tree.t:UUNS01000001.locus.UUNS01000002.meanTractLength	Tree.t:UUNS01000001.locus.UUNS01000002.meanRegionLength	Tree.t:UUNS01000001.locus.UUNS01000002.meanStartSite	Tree.t:UUNS01000001.locus.UUNS01000002.meanEndSite	Tree.t:UUNS01000001.locus.UUNS01000002.randomStartSite	Tree.t:UUNS01000001.locus.UUNS01000002.randomEndSite	Tree.t:UUNS01000001.locus.UUNS01000012.meanTractLength	Tree.t:UUNS01000001.locus.UUNS01000012.meanRegionLength	Tree.t:UUNS01000001.locus.UUNS01000012.meanStartSite	Tree.t:UUNS01000001.locus.UUNS01000012.meanEndSite	Tree.t:UUNS01000001.locus.UUNS01000012.randomStartSite	Tree.t:UUNS01000001.locus.UUNS01000012.randomEndSite	Tree.t:UUNS01000001.locus.UUNS01000014.meanTractLength	Tree.t:UUNS01000001.locus.UUNS01000014.meanRegionLength	Tree.t:UUNS01000001.locus.UUNS01000014.meanStartSite	Tree.t:UUNS01000001.locus.UUNS01000014.meanEndSite	Tree.t:UUNS01000001.locus.UUNS01000014.randomStartSite	Tree.t:UUNS01000001.locus.UUNS01000014.randomEndSite	Tree.t:UUNS01000001.locus.UUNS01000015.meanTractLength	Tree.t:UUNS01000001.locus.UUNS01000015.meanRegionLength	Tree.t:UUNS01000001.locus.UUNS01000015.meanStartSite	Tree.t:UUNS01000001.locus.UUNS01000015.meanEndSite	Tree.t:UUNS01000001.locus.UUNS01000015.randomStartSite	Tree.t:UUNS01000001.locus.UUNS01000015.randomEndSite	Tree.t:UUNS01000001.locus.UUNS01000017.meanTractLength	Tree.t:UUNS01000001.locus.UUNS01000017.meanRegionLength	Tree.t:UUNS01000001.locus.UUNS01000017.meanStartSite	Tree.t:UUNS01000001.locus.UUNS01000017.meanEndSite	Tree.t:UUNS01000001.locus.UUNS01000017.randomStartSite	Tree.t:UUNS01000001.locus.UUNS01000017.randomEndSite	popFinalSize.t:UUNS01000001	popGrowthRate.t:UUNS01000001
54000	-2554.8122470353173	-2480.4540290001787	-74.3582180351387	3.7888700889242872	7.8625696091530894	3	0	102.41513935544897	2.075140168551914	480.5	468.5	0.0	479.5	0.0	23.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	104.89431156049649	0.0028794302017831424
55000	-2557.230071838791	-2481.641786833018	-75.58828500577292	3.0414255293777885	6.826305709264114	3	0	146.25914124579495	1.2576863309274506	559.5	470.5	0.0	558.5	0.0	940.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	116.65250944371464	0.0036654507098643377
56000	-2546.4040912779333	-2482.335665954493	-64.06842532344015	1.6208381153848497	3.510851494162126	3	0	76.01542635401243	0.7167456635501583	951.0	951.0	0.0	950.0	0.0	950.0	49.0	49.0	0.0	48.0	0.0	48.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	85.92447715252014	0.0031476718411440844
57000	-2538.584239551669	-2477.1075385788395	-61.476700972829455	1.6176328195708878	3.464760975317141	2	0	106.63069754240104	0.8547761609305145	944.0	944.0	0.0	943.0	0.0	943.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.0	58.0	0.0	57.0	0.0	57.0	57.124311051859515	0.0051042452601760815
58000	-2546.386125900588	-2475.5119815267553	-70.8741443738326	2.0602968426099	4.6921831121520805	3	0	98.2042823667727	1.1676148930259727	955.0	955.0	0.0	954.0	0.0	954.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	58.0	58.0	0.0	57.0	0.0	57.0	49.392352612302965	0.005621272270012754
59000	-2562.1969428925668	-2479.7513243521544	-82.44561854041255	1.5355657502895441	3.8620318327578915	4	0	64.17132565621358	0.8900553488974046	955.0	955.0	0.0	954.0	0.0	954.0	NaN	NaN	NaN	NaN	NaN	NaN	7.0	7.0	0.0	6.0	0.0	6.0	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	58.0	58.0	0.0	57.0	0.0	57.0	61.09872213163213	0.005372413072331872
60000	-2552.127100043067	-2483.113335238968	-69.01376480409915	3.1513081394495983	7.2295637135613795	3	0	58.35523996953476	1.6239412490905434	953.0	953.0	0.0	952.0	0.0	952.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	58.0	58.0	0.0	57.0	0.0	57.0	56.73307042247522	0.009242909140024656
61000	-2600.244563181743	-2481.056787159878	-119.18777602186557	2.715028561505884	6.593336194854834	6	1	50.476205230607036	1.0885426814173444	638.6666666666666	532.0	357.3333333333333	995.0	1072.0	1177.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.5	8.0	0.0	11.5	0.0	8.0	58.0	58.0	0.0	57.0	0.0	57.0	26.767597504881063	0.009313124285666668
62000	-2572.675184315633	-2479.5652806456987	-93.10990366993408	2.01666948131061	5.152467764077714	4	0	92.49771351216802	0.557503639379728	389.6666666666667	342.3333333333333	369.6666666666667	758.3333333333334	0.0	1177.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.0	58.0	0.0	57.0	0.0	57.0	44.55061899688803	0.007337133054946989
63000	-2589.754818393095	-2482.9261262503564	-106.82869214273863	2.3483995108880378	5.504024131931376	5	1	77.00931014222782	1.2944041119090168	528.6666666666666	254.25	404.0	931.6666666666666	91.0	659.0	NaN	NaN	NaN	NaN	NaN	NaN	1.0	NaN	432.0	432.0	432.0	432.0	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	45.99357842975094	0.006672702255144472
64000	-2560.633683587539	-2484.4806093373713	-76.1530742501675	2.4131393979190796	5.624864162517121	4	1	118.28971135767094	1.0724023341731832	960.0	960.0	0.0	959.0	0.0	959.0	49.0	49.0	0.0	48.0	0.0	48.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	95.14613014760076	0.007896002783575525
65000	-2541.1506718034016	-2488.87737314661	-52.27329865679161	3.5172619551369855	7.575723028349888	1	0	148.38807522624688	2.1829255081413157	969.0	969.0	0.0	968.0	0.0	968.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	146.11956948692622	0.007865702963361787
66000	-2583.862026226092	-2488.389500519478	-95.47252570661402	3.7872811066356897	8.543387533193785	5	1	90.87060831986653	2.538792564872839	634.5	482.5	0.0	633.5	0.0	303.0	49.0	49.0	0.0	48.0	0.0	48.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	174.73782391752295	0.006867466437118495
67000	-2559.3078767081747	-2475.3907492270787	-83.91712748109595	2.177279228108375	5.052246371376054	4	0	113.92547459083119	0.7726434006628491	465.5	465.5	556.0	1020.5	0.0	1177.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	70.0	70.0	0.0	69.0	0.0	69.0	217.48899611318703	0.013604833882384891
68000	-2569.4923653268843	-2475.9186365861206	-93.5737287407639	2.1875318162691593	5.043337000752126	4	0	173.0166034433016	1.3293100604858967	443.5	443.5	575.0	1017.5	0.0	858.0	NaN	NaN	NaN	NaN	NaN	NaN	27.0	27.0	0.0	26.0	0.0	26.0	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	205.88782613809005	0.01066176522645761
69000	-2552.966098458746	-2476.1567851572177	-76.80931330152814	1.962181035957475	4.583733037185647	3	0	189.56752695967862	0.5414611490822479	443.0	443.0	575.5	1017.5	0.0	858.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	207.54348360938863	0.005625121152834373
70000	-2581.951798871599	-2479.586586010145	-102.36521286145398	3.916088419814208	8.66405947027918	5	0	148.06948940044248	2.5201079016565737	439.5	439.5	578.0	1016.5	0.0	856.0	49.0	49.0	0.0	48.0	0.0	48.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	11.0	11.0	0.0	10.0	0.0	10.0	158.25413146193912	0.005303736881152818
71000	-2556.169040038265	-2484.149470828038	-72.01956921022713	6.12746540533626	12.931087927316428	3	1	125.37766469616473	4.6529294702802995	857.0	857.0	0.0	856.0	0.0	856.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	121.41987996520227	0.004507502680008279
72000	-2548.6141722561406	-2479.8773374243674	-68.73683483177322	2.441154814188284	5.143735183675907	3	0	164.86390898049675	1.0137985616822796	854.0	854.0	0.0	853.0	0.0	853.0	49.0	49.0	0.0	48.0	0.0	48.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	65.00673611109247	0.0021800000262058904
73000	-2545.3497184087646	-2478.7135507486764	-66.63616766008799	2.5354160856448194	5.288942383199169	2	0	206.7179011651892	1.756980202900813	460.5	460.5	558.0	1017.5	0.0	858.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86.16428370263476	0.001272439232318525
74000	-2534.861225924728	-2483.5351014206353	-51.32612450409267	3.376724600756952	7.3883354989375825	1	0	199.63081109417567	2.270690963017762	865.0	865.0	0.0	864.0	0.0	864.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.76332826044018	6.777925000009254E-4
75000	-2534.4632270150964	-2484.3048403720823	-50.15838664301401	2.7152801054125346	6.2750006208857885	1	0	224.8602162307869	2.325642603735932	865.0	865.0	0.0	864.0	0.0	864.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54.38354983177784	0.0011587550715063256
76000	-2537.518425895188	-2480.5721133378715	-56.94631255731667	2.3236346215708665	5.160405526029991	2	0	115.1126546816018	0.7362442524400117	870.0	870.0	0.0	869.0	0.0	869.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	61.25089554878123	0.0011380228791970353
77000	-2542.851577089758	-2482.0034696173966	-60.84810747236151	1.5877469151670844	3.4574533267773595	3	0	69.124479868716	0.779168893108785	876.0	876.0	0.0	875.0	0.0	875.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	70.0	70.0	0.0	69.0	0.0	69.0	27.630366937538135	0.0014880917599885434
78000	-2547.702231194874	-2485.170661272167	-62.531569922707256	1.8292086792945297	4.910690553610433	3	1	72.8467848106759	0.5551745813065072	876.0	876.0	0.0	875.0	0.0	875.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	33.938821101489744	6.64451715723015E-4
79000	-2537.061142662474	-2480.1098227946613	-56.951319867812856	2.1444055400834947	4.728978802686963	2	0	128.4959386980929	1.0952593460784348	871.0	871.0	0.0	870.0	0.0	870.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	45.94864915676585	7.627826923780332E-4
80000	-2545.536630332375	-2481.2201899612214	-64.3164403711533	2.7527909339174275	6.190602619991939	2	0	120.27035879801765	0.9985305269644895	489.0	489.0	539.5	1027.5	1079.0	1177.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.44593453602534	2.970955432797718E-4
81000	-2551.5045031346413	-2485.496839141704	-66.00766399293698	3.88114601903473	8.550733806912863	3	0	66.10614212852335	2.5028542710539234	870.0	870.0	0.0	869.0	0.0	869.0	49.0	49.0	0.0	48.0	0.0	48.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	56.58852254240501	2.876160473248214E-4
82000	-2597.1394912832748	-2481.7663587968464	-115.37313248642849	6.223453828799939	12.562976118194788	7	3	69.58022005150961	1.3882713263876325	647.0	866.0	0.0	646.0	0.0	865.0	NaN	NaN	NaN	NaN	NaN	NaN	286.0	433.0	147.0	432.0	294.0	432.0	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	43.49241282672234	3.544849066522409E-4
83000	-2562.8922126639927	-2480.7079324401343	-82.18428022385848	3.4511639627664126	7.311430537824743	4	0	48.902441735225324	2.3576508394448403	379.0	313.0	376.3333333333333	754.3333333333334	0.0	889.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	33.496572514812854	8.949903482109348E-4
84000	-2564.400695291311	-2481.1017695362584	-83.29892575505238	4.350185866737522	9.220545921000832	3	1	140.0531573499931	2.8347859754335674	644.0	886.0	93.5	736.5	0.0	588.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	38.74952990102525	9.143837882683941E-4
85000	-2560.9838984177645	-2477.907434732114	-83.07646368565048	1.6759415073417943	3.850840431950224	4	0	64.66953666544514	1.173369793231434	332.0	331.0	357.3333333333333	688.3333333333334	0.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	45.84125641208101	5.665432540255428E-4
86000	-2550.946529702827	-2478.188601655636	-72.75792804719103	2.4004990300444975	5.47913439149808	3	0	101.34878363549244	0.896769841347457	474.0	474.0	558.5	1031.5	1117.0	886.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	76.14433392582156	7.685394844427237E-4
87000	-2537.5314821747897	-2478.3276461554246	-59.20383601936518	2.5703237166678035	5.503148283391877	2	0	161.85390549868828	1.160476043600832	882.0	882.0	0.0	881.0	0.0	881.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	72.04474338434711	9.174550282263216E-4
88000	-2545.942167944733	-2482.911338974404	-63.030828970329026	1.4129699073762407	3.4393185663342276	2	0	123.28215073086898	0.1350552563266257	882.0	882.0	0.0	881.0	0.0	881.0	NaN	NaN	NaN	NaN	NaN	NaN	161.0	161.0	272.0	432.0	272.0	432.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.536148700479124	0.0018196132142333516
89000	-2536.59253959806	-2479.0496297963405	-57.542909801719276	2.395712796886927	5.096075193807174	2	0	136.11731593710323	1.4766034853847987	880.0	880.0	0.0	879.0	0.0	879.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	47.5588644481401	0.0019430027340850027
90000	-2589.13872011831	-2483.111274299515	-106.02744581879516	3.121861910285002	6.666399516116456	5	1	122.05581927692822	1.4764433613128498	444.0	436.0	0.0	443.0	0.0	59.0	NaN	NaN	NaN	NaN	NaN	NaN	169.0	169.0	0.0	168.0	0.0	168.0	9.0	9.0	0.0	8.0	0.0	8.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50.66584209980776	0.0018632346604691697
91000	-2568.822997899708	-2480.770926983642	-88.05207091606601	4.053319864136622	8.665734090529366	5	1	69.91631996989324	2.102941358754246	448.0	448.0	574.5	1021.5	0.0	1177.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	70.0	70.0	0.0	69.0	0.0	69.0	39.286752824462354	0.0015855798162611424
92000	-2546.960538738068	-2482.6227026374995	-64.33783610056832	2.374034459520603	5.684186095739373	2	0	140.17601482551052	1.5599539809197656	448.5	448.5	572.0	1019.5	1144.0	1177.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.327586767937724	0.0017352652501424382
93000	-2537.617732080645	-2479.015552975994	-58.602179104650844	2.4452044133627253	5.363948203724218	2	0	154.73887669311574	1.358703867583925	864.0	864.0	0.0	863.0	0.0	863.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	71.50966721817258	0.001206662801422966
94000	-2538.645296075156	-2480.8265533051845	-57.81874276997144	3.1978642526882224	6.764573486466459	2	0	108.89981711641326	1.2378185693406918	867.0	867.0	0.0	866.0	0.0	866.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	70.55046238067622	0.0012512062118471773
95000	-2563.398773403064	-2483.4160000182783	-79.98277338478556	1.4242291938466967	4.163668517234393	5	0	72.34631105231918	0.9633071445721644	868.0	868.0	0.0	867.0	0.0	867.0	49.0	49.0	0.0	48.0	0.0	48.0	NaN	NaN	NaN	NaN	NaN	NaN	9.0	9.0	0.0	8.0	0.0	8.0	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	52.31441921995989	6.546392428790297E-4
96000	-2548.4187720766654	-2479.969586622547	-68.44918545411838	3.0760121293309424	6.589501273418911	2	0	232.56507664816095	2.096690078486255	475.5	475.5	548.5	1023.0	0.0	1177.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.46088868074384	5.111596958972868E-4
97000	-2539.5135386051793	-2477.5655943461347	-61.94794425904455	1.1983118454423427	2.767992952697848	2	0	292.97192412092187	0.4442122906788747	872.0	872.0	0.0	871.0	0.0	871.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	72.44722346356734	0.0010397693813064474
98000	-2536.7144806042324	-2481.7984440235587	-54.91603658067366	0.5495477663722119	1.5046662704565914	2	0	114.63211913694678	0.27694794397120687	876.0	876.0	0.0	875.0	0.0	875.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	58.33079896479192	0.001038140283276075
99000	-2547.5297524127122	-2475.2696485072083	-72.26010390550388	1.480677109125811	3.6754892710463043	3	0	125.49458252746128	0.8811647256747813	875.0	875.0	0.0	874.0	0.0	874.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	50.0	50.0	0.0	49.0	0.0	49.0	42.75573142744035	9.691903004610692E-4
100000	-2551.0442018559884	-2474.1874385527235	-76.85676330326484	2.2590347797405723	4.873147999285863	4	0	64.72279827672202	0.6720074993411899	483.5	483.5	546.0	1028.5	0.0	1177.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	70.0	70.0	0.0	69.0	0.0	69.0	46.689565415673954	0.0016985999227326824
101000	-2546.934717635063	-2482.6300967598577	-64.30462087520523	2.189282884312056	5.7851365871638984	3	0	89.1595468736062	0.7659681240309486	879.0	879.0	0.0	878.0	0.0	878.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	70.0	70.0	0.0	69.0	0.0	69.0	49.891370608134686	0.0019425852745099054
102000	-2566.530202098101	-2482.057419610558	-84.47278248754304	3.881051407154618	8.361231903375677	4	0	52.04077801756052	1.7065697972248761	496.5	496.5	531.0	1026.5	0.0	1177.0	NaN	NaN	NaN	NaN	NaN	NaN	229.0	229.0	0.0	228.0	0.0	228.0	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	55.10073881939619	0.001957028265978896
103000	-2577.249435205871	-2484.266087380387	-92.98334782548403	3.8461442923285043	8.780372753529727	5	0	54.10210605952635	1.1974256833090273	875.0	875.0	0.0	874.0	0.0	874.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	27.666666666666668	23.333333333333332	21.666666666666668	48.333333333333336	65.0	69.0	60.612179785014895	0.002283644433075495
104000	-2551.5597576412147	-2478.245996372638	-73.31376126857685	2.358334300185856	5.487208522249809	3	0	133.19170434582142	1.6513686030659007	491.0	491.0	529.0	1019.0	1058.0	1177.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	57.78919316761231	0.002505237728267187
105000	-2541.1281085709484	-2483.7914113480774	-57.33669722287077	3.0530729417711533	6.802605383225629	2	0	102.47269548444426	1.9595333947798903	862.0	862.0	0.0	861.0	0.0	861.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.0	70.0	0.0	69.0	0.0	69.0	52.02342675455344	0.003824791448689314
106000	-2537.7733469874133	-2483.569925745568	-54.20342124184542	1.3978433296436195	3.790341383705192	2	0	96.17752584795474	0.7013904190925231	861.0	861.0	0.0	860.0	0.0	860.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	43.72923735283024	0.0033983875880264154
107000	-2548.088575860752	-2477.3941120648874	-70.69446379586452	1.7087380863760397	3.5903714506851823	3	0	104.78052880740529	0.6926675406793228	453.5	453.5	563.0	1015.5	1126.0	854.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	68.62945446407167	0.004172963393365554
